COD_TIPO_DATO;TIPO_DATO;IDENTIFICADOR_MINT;COD_NDP;DIRECCION_COMPLETA;DIRECCION AUXILIAR;COD_VIAL;CLASE_VIAL;PARTICULAR_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LONGITUD;LATITUD
60001;APARCABICICLETAS;528850;31030434;CALLE DE LA INFANTA CATALINA MICAELA 37;COLEGIO;31000096;CALLE;DE LA;INFANTA CATALINA MICAELA;NUMERO;37;6;Valdefuentes;16;Hortaleza;444668,7235;4482352,907;-3.65290192;40.49003123
60001;APARCABICICLETAS;529108;31043278;CALLE DE EMMA PENELLA 18;;31001902;CALLE;DE;EMMA PENELLA;NUMERO;18;6;Valdefuentes;16;Hortaleza;446841,742;4481364,517;-3.62717919;40.48126931
60001;APARCABICICLETAS;529109;31039876;CALLE DE EMMA PENELLA 2;;31001902;CALLE;DE;EMMA PENELLA;NUMERO;2;6;Valdefuentes;16;Hortaleza;446679,0259;4481287,72;-3.6290924;40.48056706
60001;APARCABICICLETAS;529110;31043442;CALLE DE JUAN DANIEL FULLAONDO 16;PARQUE;31001903;CALLE;DE;JUAN DANIEL FULLAONDO;NUMERO;16;6;Valdefuentes;16;Hortaleza;446785,3886;4481254,383;-3.62783478;40.48027356
60001;APARCABICICLETAS;529111;20126754;CAMINO DE VALDEHIGUERA 24;;762925;CAMINO;DE;VALDEHIGUERA;NUMERO;24;6;Valdefuentes;16;Hortaleza;446911,3306;4481160,72;-3.62634114;40.47943786
60001;APARCABICICLETAS;529112;31038266;AVENIDA DE NICETO ALCALA ZAMORA 43;;31000068;AVENIDA;DE;NICETO ALCALA ZAMORA;NUMERO;43;6;Valdefuentes;16;Hortaleza;444834,8764;4482982,115;-3.65099624;40.49571048
60001;APARCABICICLETAS;529113;31017494;CALLE DEL PRINCIPE CARLOS 36;;31000089;CALLE;DEL;PRINCIPE CARLOS;NUMERO;36;6;Valdefuentes;16;Hortaleza;444676,3907;4482478,877;-3.65282245;40.49116653
60001;APARCABICICLETAS;529114;20138130;AVENIDA DE MANOTERAS 46;;459550;AVENIDA;DE;MANOTERAS;NUMERO;46;6;Valdefuentes;16;Hortaleza;443666,4741;4482109,253;-3.66470593;40.48776887
60001;APARCABICICLETAS;3913506;31039813;CALLE DE LUIS MOYA BLANCO 75;;31001752;CALLE;DE;LUIS MOYA BLANCO;NUMERO;75;6;Valdefuentes;16;Hortaleza;447768,73;4483209,56;-3.61639493;40.49794924
60001;APARCABICICLETAS;3913509;31039812;CALLE DE LUIS MOYA BLANCO 78;;31001752;CALLE;DE;LUIS MOYA BLANCO;NUMERO;78;6;Valdefuentes;16;Hortaleza;447798,89;4483208,77;-3.61603896;40.49794402
60001;APARCABICICLETAS;3913511;31041492;AVENIDA DE FRANCISCO JAVIER SAENZ DE OIZA 162;;31001592;AVENIDA;DE;FRANCISCO JAVIER SAENZ DE OIZA;NUMERO;162;6;Valdefuentes;16;Hortaleza;447933,83;4483296,87;-3.61445383;40.49874615
60001;APARCABICICLETAS;3568804;31041201;CALLE DE FINA DE CALDERON 28;;31001751;CALLE;DE;FINA DE CALDERON;NUMERO;28;6;Valdefuentes;16;Hortaleza;447632,786;4482922,812;-3.61797545;40.4953575
60001;APARCABICICLETAS;3568805;31039636;AVENIDA DE SECUNDINO ZUAZO 80;;31001739;AVENIDA;DE;SECUNDINO ZUAZO;NUMERO;80;6;Valdefuentes;16;Hortaleza;447829,7687;4482926,252;-3.61565131;40.4954009
60001;APARCABICICLETAS;3912931;31039798;CALLE DE JOSE ANTONIO CODERCH 59;;31001746;CALLE;DE;JOSE ANTONIO CODERCH;NUMERO;59;6;Valdefuentes;16;Hortaleza;447290,89;4483143,68;-3.62202825;40.49732555
60001;APARCABICICLETAS;3912936;31038954;CALLE DE FELIX CANDELA 14;;31001745;CALLE;DE;FELIX CANDELA;NUMERO;14;6;Valdefuentes;16;Hortaleza;447290,1;4483075,42;-3.6220319;40.49671058
60001;APARCABICICLETAS;3912941;31039567;AVENIDA DE SECUNDINO ZUAZO 15;;31001739;AVENIDA;DE;SECUNDINO ZUAZO;NUMERO;15;6;Valdefuentes;16;Hortaleza;447290,1;4482962,7;-3.62202252;40.49569514
60001;APARCABICICLETAS;3912945;31042500;CALLE DE LUIS MARTINEZ FEDUCHI 64;;31001913;CALLE;DE;LUIS MARTINEZ FEDUCHI;NUMERO;64;6;Valdefuentes;16;Hortaleza;445693,24;4483497,96;-3.64091163;40.50041405
60001;APARCABICICLETAS;3912950;31045033;CALLE DE MARIA DE LAS MERCEDES DE BORBON 228;;31001593;CALLE;DE;MARIA DE LAS MERCEDES DE BORBON;NUMERO;228;6;Valdefuentes;16;Hortaleza;447306,77;4482658,7;-3.62180053;40.49295762
60001;APARCABICICLETAS;3912955;31041155;AVENIDA DE SECUNDINO ZUAZO 42;;31001739;AVENIDA;DE;SECUNDINO ZUAZO;NUMERO;42;6;Valdefuentes;16;Hortaleza;447494,09;4482926,98;-3.61961243;40.49538629
60001;APARCABICICLETAS;3913486;31039808;CALLE DE FINA DE CALDERON 68;;31001751;CALLE;DE;FINA DE CALDERON;NUMERO;68;6;Valdefuentes;16;Hortaleza;447634,58;4483149,23;-3.617973;40.49739731
60001;APARCABICICLETAS;3913514;31039918;AVENIDA DE SECUNDINO ZUAZO 99;;31001739;AVENIDA;DE;SECUNDINO ZUAZO;NUMERO;99;6;Valdefuentes;16;Hortaleza;447960,02;4482969,85;-3.6141179;40.49580183
60001;APARCABICICLETAS;3913517;31042950;AVENIDA DE SECUNDINO ZUAZO 102;;31001739;AVENIDA;DE;SECUNDINO ZUAZO;NUMERO;102;6;Valdefuentes;16;Hortaleza;447959,68;4482919,84;-3.61411781;40.49535129
60001;APARCABICICLETAS;3913520;31039817;CALLE DE JOSEFINA ALDECOA 8;;31001633;CALLE;DE;JOSEFINA ALDECOA;NUMERO;8;6;Valdefuentes;16;Hortaleza;447960,12;4482737,67;-3.61409765;40.49371024
60001;APARCABICICLETAS;3913524;31050576;CALLE DE MARIA DE LAS MERCEDES DE BORBON 120;;31001593;CALLE;DE;MARIA DE LAS MERCEDES DE BORBON;NUMERO;120;6;Valdefuentes;16;Hortaleza;447945,39;4482658,65;-3.61426497;40.49299746
60001;APARCABICICLETAS;3913526;31049466;AVENIDA DE FRANCISCO JAVIER SAENZ DE OIZA 242;;31001592;AVENIDA;DE;FRANCISCO JAVIER SAENZ DE OIZA;NUMERO;242;6;Valdefuentes;16;Hortaleza;448277,24;4483431,78;-3.61041234;40.49998296
60001;APARCABICICLETAS;3913529;31038914;CALLE DE LEANDRO SILVA 29;;31001755;CALLE;DE;LEANDRO SILVA;NUMERO;29;6;Valdefuentes;16;Hortaleza;448276,45;4483241,28;-3.61040611;40.49826679
60001;APARCABICICLETAS;3913532;31038914;CALLE DE LEANDRO SILVA 29;;31001755;CALLE;DE;LEANDRO SILVA;NUMERO;29;6;Valdefuentes;16;Hortaleza;448277,24;4483217,46;-3.61039484;40.49805226
60001;APARCABICICLETAS;3913535;31039692;AVENIDA DE SECUNDINO ZUAZO 134;;31001739;AVENIDA;DE;SECUNDINO ZUAZO;NUMERO;134;6;Valdefuentes;16;Hortaleza;448276,45;4482898,38;-3.61037811;40.49517777
60001;APARCABICICLETAS;3913537;31039531;CALLE DE JORDI SOLE TURA 8;;31001735;CALLE;DE;JORDI SOLE TURA;NUMERO;8;6;Valdefuentes;16;Hortaleza;448264,54;4482722,16;-3.61050427;40.49358955
60001;APARCABICICLETAS;3914117;31051935;CALLE DE JORDI SOLE TURA 18;;31001735;CALLE;DE;JORDI SOLE TURA;NUMERO;18;6;Valdefuentes;16;Hortaleza;448404,24;4482696,76;-3.60885376;40.49336943
60001;APARCABICICLETAS;3914121;31039542;CALLE DE JORDI SOLE TURA 13;;31001735;CALLE;DE;JORDI SOLE TURA;NUMERO;13;6;Valdefuentes;16;Hortaleza;448462,19;4482704,7;-3.6081706;40.49344456
60001;APARCABICICLETAS;3914125;31040778;CALLE DE JULIO CANO LASSO 47;;31001594;CALLE;DE;JULIO CANO LASSO;NUMERO;47;6;Valdefuentes;16;Hortaleza;448710,63;4482693,59;-3.60523815;40.49335986
60001;APARCABICICLETAS;3914129;31039096;CALLE DE JOSE ANTONIO FERNANDEZ ORDOÑEZ 7;;31001734;CALLE;DE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;NUMERO;7;6;Valdefuentes;16;Hortaleza;448143,89;4482472,92;-3.61190752;40.49133674
60001;APARCABICICLETAS;3914134;31039920;CALLE DE JOSE ANTONIO FERNANDEZ ORDOÑEZ 8;;31001734;CALLE;DE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;NUMERO;8;6;Valdefuentes;16;Hortaleza;448144,69;4482454,67;-3.61189659;40.49117238
60001;APARCABICICLETAS;3914138;31039111;CALLE DE JOSE ANTONIO FERNANDEZ ORDOÑEZ 25;;31001734;CALLE;DE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;NUMERO;25;6;Valdefuentes;16;Hortaleza;448399,48;4482473,72;-3.60889176;40.49135987
60001;APARCABICICLETAS;3914142;31039125;CALLE DE JOSE ANTONIO FERNANDEZ ORDOÑEZ 35;;31001734;CALLE;DE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;NUMERO;35;6;Valdefuentes;16;Hortaleza;448468,54;4482459,43;-3.60807573;40.49123543
60001;APARCABICICLETAS;3914152;31039165;CALLE DE ESTANISLAO PEREZ PITA 7;;31001733;CALLE;DE;ESTANISLAO PEREZ PITA;NUMERO;7;6;Valdefuentes;16;Hortaleza;448092,3;4482330,05;-3.61250455;40.49004647
60001;APARCABICICLETAS;3914181;31039242;CALLE DE MARIA REICHE 7;;31001732;CALLE;DE;MARIA REICHE;NUMERO;7;6;Valdefuentes;16;Hortaleza;448020,07;4482155,42;-3.61334249;40.48846879
60001;APARCABICICLETAS;3914186;31043294;CALLE DE MARIA REICHE 10;;31001732;CALLE;DE;MARIA REICHE;NUMERO;10;6;Valdefuentes;16;Hortaleza;448004,99;4482133,99;-3.61351866;40.48827479
60001;APARCABICICLETAS;3914227;31040087;CALLE DE FERNANDO HIGUERAS 1;;31001731;CALLE;DE;FERNANDO HIGUERAS;NUMERO;1;6;Valdefuentes;16;Hortaleza;447854,97;4482006,99;-3.61527829;40.4871213
60001;APARCABICICLETAS;3914392;31042740;AVENIDA DE JUAN ANTONIO SAMARANCH 33;;31001595;AVENIDA;DE;JUAN ANTONIO SAMARANCH;NUMERO;33;6;Valdefuentes;16;Hortaleza;447917,67;4481951,43;-3.61453394;40.48662472
60001;APARCABICICLETAS;3914411;31035488;AVENIDA DE LAS FUERZAS ARMADAS 5;;31001598;AVENIDA;DE;LAS FUERZAS ARMADAS;NUMERO;5;6;Valdefuentes;16;Hortaleza;447446,12;4481513,47;-3.62006128;40.48264963
60001;APARCABICICLETAS;3914416;31042733;AVENIDA DE ALEJANDRO DE LA SOTA 6;;31001895;AVENIDA;DE;ALEJANDRO DE LA SOTA;NUMERO;6;6;Valdefuentes;16;Hortaleza;447753,29;4481498,71;-3.61643609;40.48253605
60001;APARCABICICLETAS;3914428;31039636;AVENIDA DE SECUNDINO ZUAZO 80;;31001739;AVENIDA;DE;SECUNDINO ZUAZO;NUMERO;80;6;Valdefuentes;16;Hortaleza;447828,16;4482925,29;-3.61567021;40.49539213
60001;APARCABICICLETAS;3568803;31017537;AVENIDA DE NICETO ALCALA ZAMORA 20;;31000068;AVENIDA;DE;NICETO ALCALA ZAMORA;NUMERO;20;6;Valdefuentes;16;Hortaleza;445151,79;4482671,2;-3.6472297;40.49293061
60001;APARCABICICLETAS;3568907;31027986;AVENIDA DE NICETO ALCALA ZAMORA 12;;31000068;AVENIDA;DE;NICETO ALCALA ZAMORA;NUMERO;12;6;Valdefuentes;16;Hortaleza;445307,2;4482116,1;-3.645348;40.48794027
60001;APARCABICICLETAS;4742736;31039618;AVENIDA DE SECUNDINO ZUAZO 61;;31001739;AVENIDA;DE;SECUNDINO ZUAZO;NUMERO;61;6;Valdefuentes;16;Hortaleza;447608,32;4482961,74;-3.61826737;40.49570664
60001;APARCABICICLETAS;4742779;31046533;AVENIDA DE SECUNDINO ZUAZO 18;;31001739;AVENIDA;DE;SECUNDINO ZUAZO;NUMERO;18;6;Valdefuentes;16;Hortaleza;447290,81;4482923,87;-3.62201091;40.49534539
60001;APARCABICICLETAS;528414;11125157;PLAZA DE AGATA 11;PZ ÁGATA, 000011;7200;PLAZA;DE;AGATA;NUMERO;11;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439817,4218;4466493,297;-3.708642;40.34682304
60001;APARCABICICLETAS;528415;20177290;PASEO 0 PLATA Y CASTAÑAR 7;PASEO PLATA Y CASTAÑAR, 000007;1020;PASEO;0;PLATA Y CASTAÑAR;NUMERO;7;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439043,1148;4466915,364;-3.717799;40.35056904
60001;APARCABICICLETAS;528417;11125164;PASEO DE LAS MORERAS 5;PASEO MORERAS, 000005;523500;PASEO;DE LAS;MORERAS;NUMERO;5;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439638,8133;4466493,952;-3.710745;40.34681604
60001;APARCABICICLETAS;528420;31001432;PASEO DE ALBERTO PALACIOS 16;PASEO ALBERTO PALACIOS, 000016;18100;PASEO;DE;ALBERTO PALACIOS;NUMERO;16;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439662,7199;4466424,937;-3.710457;40.34619604
60001;APARCABICICLETAS;528430;20174655;CALLE 0 PRINCIPAL 1;PRINCIPAL, 000001;905871;CALLE;0;PRINCIPAL;NUMERO;1;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;440693,8464;4465040,378;-3.698188;40.33379704
60001;APARCABICICLETAS;528439;20078356;CALLE DE ALCOCER 45;ALCOCER, 000045  B;20800;CALLE;DE;ALCOCER;NUMERO;45;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;440085,0474;4466855,811;-3.705525;40.35010804
60001;APARCABICICLETAS;528458;11124076;CALLE DEL DOCTOR MARTIN AREVALO 4;DOCTOR MARTÍN ARÉVALO, 000004;243300;CALLE;DEL;DOCTOR MARTIN AREVALO;NUMERO;4;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439841,0395;4466441,046;-3.708359;40.34635404
60001;APARCABICICLETAS;528463;20049365;CALLE DE LAS OLAS 2;OLAS, 000002;1021;CALLE;DE LAS;OLAS;NUMERO;2;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439703,4551;4466801,917;-3.710013;40.34959504
60001;APARCABICICLETAS;528525;11124869;CALLE DE JUAN PEÑALVER 8;JUAN PEÑALVER, 000008;417200;CALLE;DE;JUAN PEÑALVER;NUMERO;8;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439416,1521;4466666,581;-3.713383;40.34835504
60001;APARCABICICLETAS;528529;20079078;CALLE DE VALLE DE TOBALINA 52;VALLE DE TOBALINA, 000052;2336;CALLE;DE;VALLE DE TOBALINA;NUMERO;52;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439443,5156;4465856,798;-3.712984;40.34106204
60001;APARCABICICLETAS;528532;31016128;CALLE DE DOMINGO PARRAGA 15;DOMINGO PÁRRAGA, 000015;247700;CALLE;DE;DOMINGO PARRAGA;NUMERO;15;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439543,9969;4465919,817;-3.711807;40.34163704
60001;APARCABICICLETAS;528534;20118815;CALLE DE LA RESINA 27;RESINA, 000027;637500;CALLE;DE LA;RESINA;NUMERO;27;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;440417,1916;4465257,804;-3.701465;40.33573604
60001;APARCABICICLETAS;3569427;11124234;PASEO DE ALBERTO PALACIOS 15;PASEO ALBERTO PALACIOS, 000015;18100;PASEO;DE;ALBERTO PALACIOS;NUMERO;15;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439625,4875;4466421,017;-3.710895;40.34615804
60001;APARCABICICLETAS;3569428;11124899;CALLE DEL ARROYO BUENO 53;ARROYO BUENO, 000053;74200;CALLE;DEL;ARROYO BUENO;NUMERO;53;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439587,0468;4466742,243;-3.711378;40.34904904
60001;APARCABICICLETAS;4745164;31023110;CALLE DE SAN DALMACIO 1;SAN DALMACIO, 000001  G;664600;CALLE;DE;SAN DALMACIO;NUMERO;1;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;441132,6029;4465918,531;-3.693104;40.34173904
60001;APARCABICICLETAS;4749612;31054963;PASEO DE LOS FERROVIARIOS 2;Paseo Plata y Castanar, 5, 28021 Madrid, Spain;296400;PASEO;DE LOS;FERROVIARIOS;NUMERO;2;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;438927,3416;4466631,241;-3.719135;40.34800104
60001;APARCABICICLETAS;4796490;31054963;PASEO DE LOS FERROVIARIOS 2;Paseo Plata y Castanar, 5, 28021 Madrid, Spain;296400;PASEO;DE LOS;FERROVIARIOS;NUMERO;2;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;438950,1344;4466624,618;-3.718866;40.34794304
60001;APARCABICICLETAS;4796491;20177287;PASEO PLATA Y CASTAÑAR 5;PASEO PLATA Y CASTAÑAR, 000005;1020;PASEO;;PLATA Y CASTAÑAR;NUMERO;5;1;Villaverde Alto, Casco Histórico de Villaverde;17;Villaverde;439078,9573;4466727,141;-3.717359;40.34887604
60001;APARCABICICLETAS;528413;11126203;PLAZA DE LOS PINAZO 9;PZ PINAZO, 000009;594400;PLAZA;DE LOS;PINAZO;NUMERO;9;2;San Cristobal;17;Villaverde;441277,7463;4466014,192;-3.691404;40.34261104
60001;APARCABICICLETAS;528457;31012878;CALLE DE ROCAFORT 9;ROCAFORT, 000009;643600;CALLE;DE;ROCAFORT;NUMERO;9;2;San Cristobal;17;Villaverde;441392,3495;4465886,308;-3.690043;40.34146704
60001;APARCABICICLETAS;528442;11126076;CALLE DE GODELLA 57;GODELLA, 000057;338300;CALLE;DE;GODELLA;NUMERO;57;2;San Cristobal;17;Villaverde;441640,5323;4466071,087;-3.687138;40.34314904
60001;APARCABICICLETAS;528418;31004577;AVENIDA DE LOS ROSALES 131;AVDA LOS ROSALES, 000131;678700;AVENIDA;DE;LOS ROSALES;NUMERO;131;3;Butarque;17;Villaverde;442442,2209;4467042,968;-3.677787;40.35196004
60001;APARCABICICLETAS;528428;20166964;CALLE DE LA ESTEFANITA 7;ESTEFANITA, 000007;2876;CALLE;DE LA;ESTEFANITA;NUMERO;7;3;Butarque;17;Villaverde;442649,8696;4466331,394;-3.675278;40.34556404
60001;APARCABICICLETAS;528453;20178377;CALLE DEL BERROCAL 46;CALLE DEL BERROCAL 46, 28021 Madrid;2879;CALLE;DEL;BERROCAL;NUMERO;46;3;Butarque;17;Villaverde;442543,6147;4466164,367;-3.676514;40.34405204
60001;APARCABICICLETAS;3965609;31051872;AVENIDA DE LOS ROSALES 129;AVDA LOS ROSALES, 000129;678700;AVENIDA;DE;LOS ROSALES;NUMERO;129;3;Butarque;17;Villaverde;442434,5602;4467129,388;-3.677885;40.35273804
60001;APARCABICICLETAS;4749607;31045500;AVENIDA DE LOS ROSALES 135;AVDA LOS ROSALES, 000135;678700;AVENIDA;DE;LOS ROSALES;NUMERO;135;3;Butarque;17;Villaverde;442571,2033;4466884,798;-3.676254;40.35054404
60001;APARCABICICLETAS;4784552;20176939;AVENIDA DE LOS ROSALES 121;AVDA LOS ROSALES, 000121;678700;AVENIDA;DE;LOS ROSALES;NUMERO;121;3;Butarque;17;Villaverde;442442,5575;4467164,515;-3.677794;40.35305504
60001;APARCABICICLETAS;528404;20062065;CALLE DE LA TERTULIA 17;TERTULIA, 000017;997;CALLE;DE LA;TERTULIA;NUMERO;17;4;Los Rosales;17;Villaverde;441171,2794;4467896,672;-3.692831;40.35956204
60001;APARCABICICLETAS;528422;20062041;CALLE DE LA TERTULIA 1;TERTULIA, 000001;997;CALLE;DE LA;TERTULIA;NUMERO;1;4;Los Rosales;17;Villaverde;441170,3057;4468271,1;-3.692877;40.36293504
60001;APARCABICICLETAS;528425;20061915;AVENIDA 0 OROVILLA 51;AVDA OROVILLA, 000051;996;AVENIDA;0;OROVILLA;NUMERO;51;4;Los Rosales;17;Villaverde;441472,4328;4467901,757;-3.689285;40.35962904
60001;APARCABICICLETAS;528435;20062317;CALLE DE LA CIUDADANIA 5;CIUDADANÍA, 000005;995;CALLE;DE LA;CIUDADANIA;NUMERO;5;4;Los Rosales;17;Villaverde;441297,1579;4467574,771;-3.691319;40.35667104
60001;APARCABICICLETAS;528440;31002007;CALLE DE MARIA BARRIENTOS 2;MARÍA BARRIENTOS, 000002;2697;CALLE;DE;MARIA BARRIENTOS;NUMERO;2;4;Los Rosales;17;Villaverde;441724,1217;4467408,714;-3.686276;40.35520504
60001;APARCABICICLETAS;528443;31002625;CARRETERA DE VILLAVERDE A VALLECAS 38;CTRA VILLAVERDE A VALLECAS, 000038;789500;CARRETERA;DE;VILLAVERDE A VALLECAS;NUMERO;38;4;Los Rosales;17;Villaverde;441733,3463;4467546,954;-3.68618;40.35645104
60001;APARCABICICLETAS;528446;20061891;AVENIDA 0 OROVILLA 35;AVDA OROVILLA, 000035;996;AVENIDA;0;OROVILLA;NUMERO;35;4;Los Rosales;17;Villaverde;441448,6039;4468210,981;-3.689594;40.36241304
60001;APARCABICICLETAS;528451;31040262;AVENIDA DE ANDALUCIA 45;AVDA ANDALUCÍA, 000045;45700;AVENIDA;DE;ANDALUCIA;NUMERO;45;4;Los Rosales;17;Villaverde;441185,0903;4466970,669;-3.692583;40.35122104
60001;APARCABICICLETAS;528460;31011912;PASEO DE LA ESTACION 2;PASEO ESTACIÓN, 000002;277100;PASEO;DE LA;ESTACION;NUMERO;2;4;Los Rosales;17;Villaverde;441876,1128;4467142,789;-3.684462;40.35282004
60001;APARCABICICLETAS;3569429;31018923;CALLE DE LA UNANIMIDAD 13;UNANIMIDAD, 000013;999;CALLE;DE LA;UNANIMIDAD;NUMERO;13;4;Los Rosales;17;Villaverde;441514,6146;4468117,111;-3.688808;40.36157204
60001;APARCABICICLETAS;3568894;20182859;CALLE DE MARIA MARTINEZ OVIOL 12;MARÍA MARTÍNEZ OVIOL, 000012;477200;CALLE;DE;MARIA MARTINEZ OVIOL;NUMERO;12;4;Los Rosales;17;Villaverde;441272,4718;4466926,139;-3.69155;40.35082604
60001;APARCABICICLETAS;4749626;20150027;CALLE DEL CONSENSO 5;CONSENSO, 000005;1005;CALLE;DEL;CONSENSO;NUMERO;5;4;Los Rosales;17;Villaverde;441730,2968;4468007,76;-3.686258;40.36060204
60001;APARCABICICLETAS;528405;20153740;CALLE DEL ROMERAL 11;ROMERAL, 000011;1011;CALLE;DEL;ROMERAL;NUMERO;11;5;Los Angeles;17;Villaverde;440841,839;4466693,187;-3.696599;40.34869704
60001;APARCABICICLETAS;528412;11128273;CALLE DE ALCOCER 3;ALCOCER, 000003;20800;CALLE;DE;ALCOCER;NUMERO;3;5;Los Angeles;17;Villaverde;440956,2068;4466915,963;-3.695273;40.35071204
60001;APARCABICICLETAS;528411;31046547;PASEO DE GIGANTES Y CABEZUDOS 70;PASEO GIGANTES Y CABEZUDOS, 000070;336350;PASEO;DE;GIGANTES Y CABEZUDOS;NUMERO;70;5;Los Angeles;17;Villaverde;441127,8682;4467048,932;-3.693264;40.35192204
60001;APARCABICICLETAS;528464;11143020;CALLE DE BOHEMIOS 1;LOS BOHEMIOS, 000001;109950;CALLE;DE;BOHEMIOS;NUMERO;1;5;Los Angeles;17;Villaverde;441037,7383;4467554,601;-3.694372;40.35647104
60001;APARCABICICLETAS;528467;11129071;CALLE DE LA CORTE DE FARAON 35;LA CORTE DE FARAÓN, 000035;426675;CALLE;DE;LA CORTE DE FARAON;NUMERO;35;5;Los Angeles;17;Villaverde;440548,4196;4468143,9;-3.700189;40.36174504
60001;APARCABICICLETAS;528524;11129032;CALLE DE LA CANCION DEL OLVIDO 13;LA CANCIÓN DEL OLVIDO, 000013;426660;CALLE;DE;LA CANCION DEL OLVIDO;NUMERO;13;5;Los Angeles;17;Villaverde;440665,8844;4467964,808;-3.698789;40.36014004
60001;APARCABICICLETAS;528533;31013720;CALLE DE ANOETA 14;ANOETA, 000014;53750;CALLE;DE;ANOETA;NUMERO;14;5;Los Angeles;17;Villaverde;440858,5701;4467146,4;-3.696444;40.35278104
60001;APARCABICICLETAS;3569426;11128504;CALLE DE LA ALEGRIA DE LA HUERTA 6;LA ALEGRÍA DE LA HUERTA, 000006;426655;CALLE;DE;LA ALEGRIA DE LA HUERTA;NUMERO;6;5;Los Angeles;17;Villaverde;440907,1273;4467478,59;-3.695903;40.35577704
60001;APARCABICICLETAS;3568893;20153573;CALLE DE LA PIMIENTA 18;PIMIENTA, 000018;1013;CALLE;DE LA;PIMIENTA;NUMERO;18;5;Los Angeles;17;Villaverde;440932,0086;4466679,046;-3.695536;40.34857604
60001;APARCABICICLETAS;4746805;31009944;CALLE DE BOHEMIOS 16;LOS BOHEMIOS, 000016;109950;CALLE;DE;BOHEMIOS;NUMERO;16;5;Los Angeles;17;Villaverde;440830,638;4467557,229;-3.696811;40.35648004
60001;APARCABICICLETAS;4749613;11129066;CALLE DE LA CANCION DEL OLVIDO 46;LA CANCIÓN DEL OLVIDO, 000046;426660;CALLE;DE;LA CANCION DEL OLVIDO;NUMERO;46;5;Los Angeles;17;Villaverde;440551,4739;4467993,353;-3.700139;40.36038904
60001;APARCABICICLETAS;4749614;11129064;CALLE DE LA CANCION DEL OLVIDO 42;LA CANCIÓN DEL OLVIDO, 000042;426660;CALLE;DE;LA CANCION DEL OLVIDO;NUMERO;42;5;Los Angeles;17;Villaverde;440462,641;4467970,523;-3.701183;40.36017704
60001;APARCABICICLETAS;4749616;31052246;CALLE DE EL LUCERO DEL ALBA 4;EL LUCERO DEL ALBA, 000004;31001264;CALLE;DE;EL LUCERO DEL ALBA;NUMERO;4;5;Los Angeles;17;Villaverde;440541,2753;4467852,789;-3.700246;40.35912204
60001;APARCABICICLETAS;4749618;31048328;CALLE DE LA PICARA MOLINERA 36;LA PÍCARA MOLINERA, 000036;31001270;CALLE;DE;LA PICARA MOLINERA;NUMERO;36;5;Los Angeles;17;Villaverde;440384,5715;4467506,362;-3.702059;40.35599004
60001;APARCABICICLETAS;4749619;31055464;CALLE DE EL SANTO DE LA ISIDRA 16;EL SANTO DE LA ISIDRA, 000016;31001267;CALLE;DE;EL SANTO DE LA ISIDRA;NUMERO;16;5;Los Angeles;17;Villaverde;440321,8455;4467328,475;-3.702781;40.35438304
60001;APARCABICICLETAS;4749620;31043800;CALLE DE LA PICARA MOLINERA 72;LA PÍCARA MOLINERA, 000072;31001270;CALLE;DE;LA PICARA MOLINERA;NUMERO;72;5;Los Angeles;17;Villaverde;440257,4978;4467149,934;-3.703522;40.35277004
60001;APARCABICICLETAS;461388;11131471;CALLE DE VILLARINO DE LOS AIRES 14;VILLARINO DE LOS AIRES, 000014;2250;CALLE;DE;VILLARINO DE LOS AIRES;NUMERO;14;1;Casco Histórico de Vallecas;18;Villa de Vallecas;446997,596;4469592,625;-3.624359;40.37523104
60001;APARCABICICLETAS;528465;20072213;CALLE DE FUENTIDUEÑA 11;FUENTIDUEÑA, 000011;2246;CALLE;DE;FUENTIDUEÑA;NUMERO;11;1;Casco Histórico de Vallecas;18;Villa de Vallecas;447067,3833;4469508,769;-3.62353;40.37448004
